mu,sigma,label
8.392113065720244,8.73120702836772,0
8.790205951035025,5.991855923741813,0
9.695278637598149,4.580219620980003,0
-7.307459662104972,118.1114678205864,0
6.4390706264051865,21.27345197064925,0
9.664001276438672,4.081871198663588,0
11.014144745324352,11.052015581082046,0
10.160352537567933,8.896749336268343,0
10.503720186723797,11.657405327583904,0
15.753474322843529,46.90938442185727,0
9.693668188636437,7.187953258258359,0
23.19693040434217,93.03650826462676,0
8.038353079323322,9.40833503800887,0
10.157508793080796,8.54882385878115,0
9.99925063551109,3.0448252338039064,0
8.027071072871662,10.940057283238431,0
13.308772394067942,25.65365130413823,0
12.359662986563947,15.287332392012871,0
10.350171333671287,3.814207319442124,0
99.56618307831052,638.0474305960583,0
8.406123224147366,7.215525757556898,0
11.125452404179514,5.013468113201428,0
8.181521220286946,8.926059527526617,0
10.533527053854916,4.695568150393513,0
-27.90598566765128,270.6579900240432,0
9.91026856112968,6.597698917783336,0
9.94755436820703,3.423992896915724,0
9.79211089795259,3.026163276727279,0
7.621819020197023,7.193525057116082,0
9.18913144785584,8.989827426108512,0
10.681618156099807,3.813992128352649,0
7.115508636003089,18.23899172867362,0
11.509323245249876,6.8715691806546575,0
10.429072604557945,5.202362220007059,0
-1.666575034533896,73.6860632511951,0
7.712124242363867,9.252354194029593,0
10.920842246739689,9.297171878530191,0
12.878499117479356,11.42960044937394,0
9.216069908570262,9.568536093012469,0
31.452670100419155,137.17342850007734,0
10.664556459177652,5.542002887310604,0
10.689919397381855,3.579007874642314,0
-18.895397596313057,206.53986470467555,0
14.673627683609665,51.53682674155076,0
10.321504444367752,8.521359809149772,0
9.247505828264112,3.8879268006322967,0
8.677087230800105,11.598673243676682,0
13.039949569246437,30.990041309689563,0
8.10597029573212,8.440262641685162,0
10.975382703068751,4.741626466493771,0
21.469717591707493,78.0019912205966,0
10.744184249279796,22.21949438280766,0
5.97641354848065,30.16719930683896,0
13.600162026303884,38.81910558901307,0
9.815437590808529,5.397490330317895,0
9.937492002658468,4.880539567422313,0
11.242543580246464,10.621185766927972,0
10.925319944021595,5.508742260953134,0
10.3716241582862,4.06530410177882,0
13.183377612405456,15.777193504575049,0
10.184579060044648,27.652994987722337,0
12.341354324109156,17.35770416705649,0
8.371758493842266,12.418808632881372,0
10.562847349990577,4.756534112356987,0
12.815318876102886,16.366992048607376,0
8.635724922835465,8.27571303036103,0
10.391660908858944,8.17088861386553,0
16.49276535232575,81.94269380681258,0
6.607401255004795,20.340075688778096,0
10.171215321921864,8.709918788166144,0
8.001078734763459,21.742275477994117,0
11.419323535721752,14.562536483124957,0
-9.167731519026198,116.33784343292776,0
7.123002802756024,16.238259977193525,0
12.434412673618883,15.159827440728842,0
8.60604043130322,12.725791109180028,0
11.949430964066469,7.164150503168385,0
2.7597405473216265,58.92281053403243,0
11.375795035530029,13.287592337292468,0
8.75377846213699,10.237140207710826,0
9.493224968553248,6.113575209026533,0
19.5723666789234,82.64248523065386,0
14.550315752444757,27.43883310079785,0
8.538910230341623,17.977268043708648,0
9.067794722474094,7.161163733371389,0
8.057399458717203,19.73950253721996,0
107.43620697906168,679.6103196128103,0
6.3247271368754125,37.96926441235138,0
10.383987237588306,6.121110464033645,0
9.450280340030002,3.1185071315073563,0
-149.07699995464472,1123.2728523467345,0
7.649071126364113,9.69454215876824,0
10.852375403159987,3.389601940906167,0
10.61959097561491,12.011412444783147,0
10.750875731063566,15.903621521172122,0
10.576661349494236,4.351561719230623,0
10.224622072939532,9.61444825530116,0
11.025980698735117,13.714665824234311,0
5.476952932648823,30.87232159344713,0
10.692580029152689,3.346758384984048,0
0.213474121790888,1.396926093696044,1
0.4480985607994387,2.3400234000821234,1
0.1021100586646471,1.551005089827164,1
-0.0514159200598202,3.8531698051074175,1
-0.1628646145839521,1.5195015981077145,1
-0.3657108489537585,1.6218274759443307,1
-0.1417029857310789,1.513477091695149,1
-0.4078556619642181,1.3250622101092222,1
-0.5700457477758689,2.602485834796153,1
0.0615817578678681,1.432665495900839,1
0.3995781106831089,1.862849791297407,1
-0.0955958641786085,1.5877434537843162,1
0.0814933311206985,1.694620084695498,1
-0.4551375934087082,2.481684185515947,1
0.0176013931099615,1.3269164971733087,1
-0.3046764319919917,1.6528283612553312,1
0.2888324081802079,2.409673887676578,1
0.0860740466301412,2.2673717882810105,1
-0.1798620930283866,1.81494743440646,1
-0.3603312584980706,1.824335804336228,1
-0.1898331931876092,1.147094986617508,1
-0.3212231058403872,1.6078771537883103,1
0.0697420268707115,1.4942374790583122,1
0.3521694259134766,1.58820967627018,1
-0.144792039369524,1.6207035451175726,1
-0.0214200284620146,1.7441746074790956,1
0.329843814435458,2.285328118995808,1
-0.0264558612136267,1.2062373915834528,1
-0.1558655436692327,1.667184609221697,1
-0.4039289234938488,1.4534968527127794,1
0.1508575391473195,1.303608062196551,1
0.1457799373474254,1.434826065801431,1
0.2878035468384812,2.700474250255281,1
0.0437078582899027,1.6478343188946334,1
-0.0951966429406087,1.6819058421663369,1
0.1332578094204931,1.1557553913200236,1
0.1624269317313548,1.942102593447246,1
0.165926071990401,2.0116070305683103,1
0.2506048981727758,1.999638922882251,1
-0.1852432099310328,1.6564742905052483,1
